,Image 1,Image 2,Similarity
1318,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,0.7682679891586304
1287,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,0.7679755687713623
1617,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (7 of 37).jpg,0.7677012085914612
1233,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,0.7671656012535095
1704,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.7667151689529419
1165,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,0.7666062116622925
336,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (15 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (19 of 21).jpg,0.7665644288063049
1601,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,0.7664723992347717
1120,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (11 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,0.7663874626159668
1570,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,0.7662546634674072
1131,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (11 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,0.7657285928726196
1593,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,0.7649127840995789
892,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,0.7649090886116028
1658,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.764519453048706
1198,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (28 of 37).jpg,0.7643978595733643
589,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.7642142176628113
1392,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,0.764167845249176
1694,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.7641640901565552
1095,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (10 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,0.7640570998191833
1121,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (11 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,0.7637927532196045
1187,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,0.7627478837966919
1250,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,0.7624521255493164
542,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (19 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.7623810768127441
1241,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,0.761786162853241
1205,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.7610504627227783
1573,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.7602915167808533
1183,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,0.7602388858795166
77,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Gustofwind (1 of 1).jpg,0.7600195407867432
1539,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.7597731947898865
1564,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,0.7595685124397278
1561,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,0.7593125700950623
1473,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.75907301902771
1357,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (7 of 37).jpg,0.7584892511367798
1395,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,0.7582247853279114
677,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (21 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,0.7581444978713989
1344,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,0.7580446600914001
1589,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (28 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.7578878998756409
1326,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.7577514052391052
1622,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,0.7567496299743652
385,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (16 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,0.7562277317047119
130,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (11 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.7561922669410706
1632,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.7560821771621704
1361,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,0.7551531195640564
1545,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,0.754791259765625
591,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,0.7547796964645386
1222,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (21 of 37).jpg,0.7547593712806702
850,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.7547494769096375
76,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,0.75425124168396
1471,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.7541589140892029
1224,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.7535487413406372
767,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.7535358667373657
1307,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,0.7531358003616333
1341,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,0.7530201077461243
335,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (15 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (18 of 21).jpg,0.7528611421585083
1638,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.7527700066566467
1180,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (7 of 37).jpg,0.752671480178833
1481,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,0.7524703145027161
1345,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,0.7523916959762573
1143,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (11 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.7522939443588257
1575,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (28 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,0.7522162795066833
1521,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,0.7520662546157837
1305,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,0.7518377900123596
1614,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (4 of 37).jpg,0.7518042922019958
1108,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (10 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.7517626285552979
1470,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.7515118718147278
1486,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,0.7514073848724365
294,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (14 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (9 of 21).jpg,0.7514028549194336
1253,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (15 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,0.75112384557724
63,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (16 of 21).jpg,0.7510300874710083
1164,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,0.7504940629005432
1353,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.75034499168396
1681,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.7500468492507935
1686,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (6 of 37).jpg,0.7499374151229858
1411,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (20 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (21 of 37).jpg,0.7499225735664368
1591,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,0.7497523427009583
125,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (11 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (21 of 21).jpg,0.7494367957115173
678,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (21 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,0.7489632368087769
1177,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (4 of 37).jpg,0.7487106323242188
438,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,0.7484796643257141
1380,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (4 of 37).jpg,0.7484523057937622
1547,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,0.7480475902557373
1311,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.7478205561637878
809,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (5 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.7464554309844971
1513,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (24 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.7463127374649048
1522,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (25 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,0.7460099458694458
181,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,0.7457393407821655
1240,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (4 of 37).jpg,0.7456788420677185
1283,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.7455748915672302
1703,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.7453883290290833
1156,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,0.7453275322914124
1548,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.7452231645584106
1553,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,0.7450854182243347
1569,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (4 of 37).jpg,0.7448232769966125
1186,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,0.7446364760398865
67,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,0.7443150281906128
1161,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.7442795634269714
1401,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.7441444993019104
1565,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.7438808679580688
1562,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,0.7438689470291138
491,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (18 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,0.7437869906425476
539,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (19 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,0.7435886263847351
1394,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (28 of 37).jpg,0.7433441877365112
1402,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.7431128621101379
1461,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,0.7429316639900208
585,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,0.7423341274261475
1320,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,0.7421993017196655
395,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (16 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.7419323921203613
1232,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,0.7417972087860107
1607,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,0.7417279481887817
1462,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,0.7415720820426941
391,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (16 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (3 of 21).jpg,0.7412782907485962
1700,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (4 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.7412635684013367
1640,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,0.7411861419677734
123,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (11 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (2 of 21).jpg,0.7411746382713318
185,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (12 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (7 of 21).jpg,0.7411645650863647
1619,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (3 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.7411142587661743
1090,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (10 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (2 of 37).jpg,0.740642786026001
1556,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,0.7400990128517151
1291,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,0.739759087562561
1464,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,0.7394601702690125
1084,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (10 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,0.7392650842666626
1625,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.7391489744186401
1325,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.7391138672828674
1239,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.7383834719657898
1368,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (27 of 37).jpg,0.7383101582527161
1710,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (8 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.738270103931427
1122,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (11 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (18 of 37).jpg,0.7375885248184204
1542,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (26 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,0.7373602390289307
1364,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (19 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (23 of 37).jpg,0.7373355031013489
73,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (10 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (6 of 21).jpg,0.7372421026229858
334,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (15 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (17 of 21).jpg,0.7370644807815552
1597,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.7366706728935242
1691,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,0.7366547584533691
1475,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (22 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (5 of 37).jpg,0.7366262078285217
1154,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (12 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (17 of 37).jpg,0.7364962100982666
1297,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (16 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.7363051772117615
341,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (15 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (4 of 21).jpg,0.7360642552375793
1592,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (30 of 37).jpg,0.7356985807418823
1238,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (14 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (36 of 37).jpg,0.7352278232574463
1206,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (13 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (35 of 37).jpg,0.735126256942749
545,C:\Users\aitor\OneDrive\Escritorio\Mael Post\BWanimation (19 of 21).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Gustofwind (1 of 1).jpg,0.7349146604537964
1635,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (31 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (34 of 37).jpg,0.734648585319519
1605,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (29 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (9 of 37).jpg,0.7345884442329407
1659,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (33 of 37).jpg,C:\Users\aitor\OneDrive\Escritorio\Mael Post\Mael (37 of 37).jpg,0.7342864871025085
